title,summary,license_type,arxiv_url,label
Chiral symmetry breaking in accelerating and rotating frames,"We study chiral symmetry breaking and restoration in accelerating and rotating frames using low-energy effective models. By analyzing the chiral condensate in Rindler coordinates, we show that different renormalization schemes lead to distinct conclusions in accelerating frame: the scheme with subtracting divergences in Rindler vacuum supports an acceleration-independent critical temperatures, while the other scheme with subtracting divergences in Minkowski vacuum suggests enhanced critical temperature. We further investigate system with both rotation and acceleration. We find that the critical acceleration (see definition in Section V) for chiral symmetry restoration decreases with angular velocity, indicating cooperative effects from acceleration-induced thermalization and rotation-induced effective chemical potential.",CC-BY 4.0,http://arxiv.org/abs/2511.03230v2,human
Filling the Gap: Hunting for Vector Bosons at the MUonE Experiment with Displaced Decay Signature,"The upcoming MUonE experiment aims to precisely measure the running of the fine structure constant via elastic muon-electron scattering, to shed light on the current tension in the muon's anomalous magnetic moment. In addition to its primary function as a precision experiment, MUonE also offers a unique testing ground to probe long-lived vector bosons. Such vector bosons can be produced via $μe \to μe V$ or $μN \to μN V$ scattering and decay into an electron/positron pair a few centimeters away from the interaction point. With its high-resolution tracking system and unique geometric design, MUonE is well-suited to reconstruct displaced vertices close to the target, allowing it to probe parameter space previously unattainable at colliders and longer-baseline beam dump experiments. We present a comprehensive study of the discovery potential of BSM vector boson mediators at the MUonE experiment. We show that MUonE can fill the long-standing gap in the parameter space of vector boson mediators with masses up to around 100 MeV.",CC-BY 4.0,http://arxiv.org/abs/2511.03222v1,human
Impact of the $a_1(1260) π$ cascade contribution on $D^0 \to π^+ π^- \ell^+ \ell^-$ decays,"We revisit the Standard Model description of the recently measured rare decays $D^0\toπ^+π^-\ell^+\ell^-$. Because of the effectiveness of the Glashow-Iliopoulos-Maiani mechanism in charm flavour-changing neutral currents, those decays are driven by non-local insertions of four-quark operators. Following previous work, we consider the mediation of resonances both for the dipion and dilepton pairs. For the first time, we incorporate the effect of the cascade-type topology $D^0\to π^- a_1^+(1260)(\toπ^+ρ^0(\to\ell^+\ell^-))$, which manifests distinctly in the invariant-mass and angular distributions. We find that this partial amplitude comprises one of the largest contributions to the decay rate and obtain an unprecedented agreement of the Standard Model prediction with the available LHCb data. Finally, we compare to the available CLEO-c, LHCb, and BESIII amplitude analyses for the analogous four-body hadronic decays and find that similar values of the hadronic parameters of our model successfully describe the two classes of decays.",CC-BY 4.0,http://arxiv.org/abs/2511.02775v1,human
Infrared divergences and the photon mass in QED,"The infrared properties of QED are investigated within the framework of the Dyson-Schwinger equations. Our study finds that, independently of the value of the coupling constant, requiring the photon self-energy to be finite for any momenta, combined with a smooth behavior for the photon-fermion vertex, is equivalent to state that the photon is massless and that the photon propagator diverges at low momenta as $1/k^2$. Furthermore, the Schwinger mechanism to generate, in a gauge invariant way, a photon mass is investigated and the form factors that can be at the origin of a possible photon mass are identified. For the Schwinger mechanism the link between the finiteness of the photon self-energy and the masslessness of the photon is lost. The infrared behavior of the fermion gap equation and the vertex equation are found to be infrared safe integral equations. Moreover, by studying chiral fermions within QED it is observed that the requirement of the finiteness of the photon self-energy translates into a fermion propagator that behaves as $\slashed{p}/p^4$.",CC-BY 4.0,http://arxiv.org/abs/2511.02666v1,human
A Bayesian Inference of Hybrid Stars with Large Quark Cores,"Neutron stars (NSs) are interesting objects capable of reaching densities unattainable on Earth. The properties of matter under these conditions remain a mystery. Exotic matter, including quark matter, may be present in the NS core. In this work, we explore the possible compositions of NS cores, in particular, the possible existence of large quark cores. We use the Relativistic Mean Field (RMF) model with nonlinear terms for the hadron phase and the Nambu-Jona-Lasinio (NJL) model and Mean Field Theory of Quantum Chromodynamics (MFTQCD) for the quark phase. Through Bayesian inference, we obtain different sets of equations: four sets with hybrid equations (three using the NJL model and the other using the MFTQCD model), and one set with only the hadron phase. We impose constraints regarding the properties of nuclear matter, X-ray observational data from NICER, perturbative QCD (pQCD) calculations, and causality on all sets. One set of hybrid NJL equations of state was also constrained by adding the GW170817 detection. All sets can describe observational data and theoretical restrictions. The MFTQCD allows for a phase transition to quark matter at lower densities compared to the NJL models. The MFTQCD model indicates that NSs with 1.4 solar mass have quark matter in their inner core. However, NJL models suggest that it is more probable that 1.4 solar mass NSs do not contain quark matter. Both the MFTQCD and NJL models agree that there is quark matter in 2 solar mass NSs. It is discussed that hybrid stars with a stiff quark equation of state could explain a larger radius of more massive stars, such as two solar mass stars, with respect to the canonical NS.",CC-BY 4.0,http://arxiv.org/abs/2511.02653v1,human
Model Parameter Reconstruction of Electroweak Phase Transition with TianQin and LISA: Insights from the Dimension-Six Model,"We investigate the capability of TianQin and LISA to reconstruct the model parameters in the Lagrangian of new physics scenarios that can generate a strong first-order electroweak phase transition. Taking the dimension-six Higgs operator extension of the Standard Model as a representative scenario for a broad class of new physics models, we establish the mapping between the model parameter $Λ$ and the observable spectral features of the stochastic gravitational wave background. We begin by generating simulated data incorporating Time Delay Interferometry channel noise, astrophysical foregrounds, and signals from the dimensional-six model. The data are then compressed and optimized, followed by geometric parameter inference using both Fisher matrix analysis and Bayesian nested sampling with PolyChord, which efficiently handles high-dimensional, multimodal posterior distributions. Finally, machine learning techniques are employed to achieve precise reconstruction of the model parameter $Λ$. For benchmark points producing strong signals, parameter reconstruction with both TianQin and LISA yields relative uncertainties of approximately $20$--$30\%$ in the signal amplitude and sub-percent precision in the model parameter $Λ$. TianQin's sensitivity is limited to stronger signals within its optimal frequency band, whereas LISA can reconstruct parameters across a broader range of signal strengths. Our results demonstrate that reconstruction precision depends on signal strength, astrophysical foregrounds, and instrumental noise characteristics.",CC-BY 4.0,http://arxiv.org/abs/2511.02612v1,human
Progress on Constraining the Strange Quark Contribution to the Nucleon Spin,"We report on a global fit of neutral-current elastic (NCE) neutrino-scattering data and parity-violating electron-scattering (PVES) data with the goal of determining the strange quark contribution to the vector and axial form factors of the proton. Knowledge of the strangeness contribution to the axial form factor, $G_A^s(Q^2)$, at low $Q^2$ will reveal the strange quark contribution to the nucleon spin, as $G_A^s(Q^2=0)=Δs$. Previous fits [1,2] of this form included data from a variety of PVES experiments (PVA4, HAPPEx, G0, SAMPLE) and the NCE neutrino and anti-neutrino data from BNL E734. These fits did not constrain $G_A^s(Q^2)$ at low $Q^2$ very well because there was no NCE data for $Q^2<0.45$ GeV$^2$. Our new fit includes for the first time MiniBooNE NCE data from both neutrino and anti-neutrino scattering; this experiment used a hydrocarbon target and so a model of the neutrino interaction with the carbon nucleus was required. Three different nuclear models have been employed; a relativistic Fermi gas (RFG) model, the SuperScaling Approximation (SuSA) model, and a spectral function (SF) model [3]. We find a tremendous improvement in the constraint of $G_A^s(Q^2)$ at low $Q^2$ compared to previous work, although more data is needed from NCE measurements that focus on exclusive single-proton final states, for example from MicroBooNE [4]. This work has been published in Physical Review D [5]. [1] S.F. Pate, D. McKee, V. Papavassiliou, Phys. Rev. C78, 015207 (2008) [2] S.F. Pate, D. Trujillo, EPJ Web of Conferences 66, 06018 (2014) [3] C. Giusti and M.V. Ivanov, J. Phys. G: Nucl. Part. Phys. 47 024001 (2020) [4] L. Ren, NuFact 2021, PoS, 402, 205 (2022), 10.22323/1.402.0205 [5] S.F. Pate et al., Phys. Rev. D 109, 093001, 2024",CC-BY 4.0,http://arxiv.org/abs/2511.02575v1,human
Searches for heavy neutrinos at 3 TeV CLIC in fat jet final states,"The type-I seesaw mechanism provides an elegant explanation for the smallness of neutrino masses via the introduction of heavy Majorana neutrinos (N), which also constitute a well-motivated extension of the Standard Model. In this work, we explore the production and detection prospects of TeV-scale heavy neutrinos ($m_N \gtrsim 1$ TeV) at a future 3 TeV Compact Linear Collider (CLIC). We focus on two distinct decay topologies: (i) $N \to \ell^\pm W^\mp$ with hadronic $W$ boson decay, leading to a final state with one charged lepton, a hadronic fat-jet $J_W$, and missing transverse energy ($1\ell + J_W + \slashed{E}_T$); and (ii) $N \to νh$ with subsequent Higgs decay $h \to b\bar{b}$, yielding a Higgs-tagged fat-jet $J_h$ and $\slashed{E}_T$. Based on comprehensive detector-level simulations and background analysis, we present both $2σ$ exclusion limits and $5σ$ discovery reaches in the $m_N$-$|V_{\ell N}|^2$ plane. We further extract 95\% confidence level upper limits on the mixing parameter $|V_{\ell N}|^2$, and perform a detailed comparison with existing constraints from direct searches at future colliders and indirect global fits. Our findings demonstrate that a 3 TeV CLIC can improve the sensitivity to $|V_{\ell N}|^2$ by about two orders of magnitude compared to the projected reaches of future hadron colliders, while remaining competitive with other CLIC search channels.",CC-BY 4.0,http://arxiv.org/abs/2511.02557v1,human
Masses of Light Flavor Mesons using Bethe-Salpeter Approach,"This work employs the approach based on the Bethe-Salpeter and Dyson-Schwinger equations to study the light meson spectrum. The Dyson-Schwinger equation of the quark propagator is truncated using the Maris-Tandy model for the dressed gluon propagator, which incorporates both the infrared enhancement and the perturbatively correct ultraviolet behavior. Additionally, for the dressed quark-gluon vertex, we apply its bare form and the Ball-Chiu model, which minimally satisfies the constraint imposed by the gauge symmetry through its Ward-Green-Takahashi identity. Consistent truncation of both Bethe-Salpeter and Dyson-Schwinger equations requires that axial-vector Ward-Takahashi identity, arising from chiral symmetry of the Lagrangian of quantum chromodynamics, must not be violated. We utilize this identity as an additional constraint to truncate the Bethe-Salpeter equation and examine the impact of two choices of quark-gluon vertex, along with the application of the Maris-Tandy model on the light meson spectrum. To extract the masses of flavored and unflavored light mesons, we solve the inhomogeneous Bethe-Salpeter equation using the Pad$\acute{e}$ approximation, which enables us to locate the poles of the Bethe-Salpeter amplitude without requiring a numerical solution in the timelike region of momentum space. We find that truncations of the Bethe-Salpeter equation based on bare and Ball-Chiu vertices, coupled with the Maris-Tandy model, yield consistent results.",CC-BY 4.0,http://arxiv.org/abs/2511.02550v1,human
State-of-the-art electroweak Higgs boson pair production in association with two jets at the LHC in the Standard Model and beyond,"We present a systematic comparison of two state-of-the-art tools for the simulation of Higgs boson pair production via vector boson fusion (VBF) as implemented in the Monte-Carlo tools GoSam+Whizard and the POWHEG-BOX. Cross sections and distributions are provided within the Standard Model and beyond, within scenarios typical for experimental physics analyses, and for a range of energies of relevance to the LHC and its upcoming high luminosity phase. We further perform a detailed study of the so-called VBF approximation, in particular in the presence of anomalous Higgs boson couplings.",CC-BY 4.0,http://arxiv.org/abs/2511.02488v1,human
Electromagnetic Quantum Memory Printed by Gravity,"The electromagnetic memory is a theoretically predicted effect of great conceptual importance. In this Letter, we show that gravitation acceleration can serve as a source to print memory phases in superconducting states, through the electric field and vector potential it induces inside a conductor. This physical picture offers a novel perspective on the control of quantum phases and the test of gravitational effects in conductors.",CC0 1.0,http://arxiv.org/abs/2511.02363v1,human
Accurate nucleon iso-vector scalar and tensor charge at physical point,"We report a new high precision calculation of the isospin vector charge $g_{S,T}$ of the nucleon using recently proposed ``blending"" method which provides a high-accuracy stochastic estimate of the all-to-all fermion propagator. By combining the current-involved interpolation operator, which can efficiently cancel the major excited state contamination, we can extract high-precision $g_S$ and $g_T$ directly at the physical pion mass. Using 15 of the $N_f=2+1$ lattice ensembles which covers 5 lattice spacing, 5 combinations with the same quark masses and lattice spacing but multiple volumes, and includes three at the physical pion mass, we report so far most accurate lattice QCD prediction $g_T^{\rm QCD} = 1.0258[79]_{\rm tot}(56)_{\rm stat} (24)_{a} (44)_{\rm FV} (01)_χ(24)_{\rm ex} (05)_{\rm re}$ and $g_S^{\rm QCD} = 1.107[47]_{\rm tot}(32)_{\rm stat} ( 04)_{a} (29)_{\rm FV} (01)_χ(18)_{\rm ex} (08)_{\rm re}$ at $\overline{\mathrm{MS}}$ 2~GeV, with the systematic uncertainty from continuum, infinite volume, chiral extrapolations, excited state contamination and also renormalization.",CC-BY 4.0,http://arxiv.org/abs/2511.02326v1,human
Baryon-number-violating nucleon decays in SMEFT extended with a light scalar,"New light particles have received considerable attention in recent years. Baryon-number-violating (BNV) nucleon decays involving such light particles are able to provide stringent constraints. They exhibit distinctive experimental signatures that merit thorough investigation. We systematically investigate BNV nucleon decay with a light scalar in an effective field theory framework. Within this framework, we set stringent bounds on BNV operators using available experimental data and predict the occurrence of several BNV three-body nucleon decays. We further study contributions to dinucleon to dilepton transitions in a nucleus mediated by the scalar, which complements single nucleon decay. Finally, we provide three ultraviolet-complete models that can generate different subsets of BNV operators in leading order. Our theoretical framework will facilitate experimental searches for those exotic nucleon decays.",CC-BY 4.0,http://arxiv.org/abs/2511.02169v1,human
"Euler-Heisenberg action for fermions coupled to gauge and axial vectors: Hessian diagonalization, sector classification, and applications","We derive the closed-form one-loop Euler--Heisenberg effective actions for Dirac fermions coupled simultaneously to classical electromagnetic vector and massive pseudo-vector backgrounds within a controlled quasi-static approximation. Through complete diagonalization of the functional Hessian, we systematically delineate the parameter space into distinct sectors characterized by stability properties and spectral structure. We identify subspaces that encompass and extend results from previous studies into a broader class, admitting propagating axial fields as physically viable regimes; strikingly, we note a sector presenting chirality-asymmetric instability. This addresses long-standing questions regarding the well-defined nature, diagonalizability, and stability of the model. From the effective action, we derive novel nonperturbative pair-production rates for simultaneously propagating electromagnetic and axial vector backgrounds; remarkably, we find pronounced vacuum stabilization compared to previous results. Furthermore, we demonstrate that this framework allows for a unified derivation of the chiral anomaly structures in the general case and show that the electromagnetic coupling induces instanton-like configurations for the axial field, even when it is not a fundamental gauge field. As a proof-of-concept, we analyze a cosmological toy model of baryogenesis driven by an axial vector, providing numerical estimates that support the viability of this hypothesis. Additionally, we outline qualitative predictions for Weyl/Dirac semi-metals and briefly discuss potential applications in related phenomena, such as the Strong-CP problem.",CC-BY 4.0,http://arxiv.org/abs/2511.02118v2,human
Ultra-relativistic freeze-out: a bridge from WIMPs to FIMPs,"We re-examine the case for dark matter (DM) produced by ultra-relativistic freeze-out (UFO). UFO is the mechanism by which Standard Model (SM) neutrinos decouple from the radiation bath in the early universe at a temperature $T_{d} \approx 1$ MeV. This corresponds to chemical freeze-out without Boltzmann suppression, such that the freeze-out (decoupling) temperature $T_{d}$ is much greater than $m_ν$ and the neutrinos are therefore ultra-relativistic at freeze-out. While UFO has historically been rejected as a viable mechanism for DM production due to its association with hot DM and the accompanying incompatibility with $Λ$CDM, we show that when the approximation of instantaneous reheating after inflation is lifted, UFO can produce cold DM and account for the entire observed relic density in large regions of parameter space. In fact, DM with masses ranging from sub-eV to PeV scales can undergo UFO and be cold before structure formation, given only a simple perturbative, post-inflationary reheating period prior to radiation domination. For some interactions, such as a contact interaction between the Higgs and DM scalars, there is a seamless transition between the WIMP and FIMP regimes which excludes UFO. However, for many other interactions, such as SM fermions producing fermionic DM via a heavy scalar or vector mediator, the WIMP to FIMP transition occurs \textit{necessarily} via a large intermediate region corresponding to UFO. We characterize the general features of UFO in this paper, while we supply a more detailed analysis in a companion paper. We find that UFO during reheating can produce the correct relic density ($Ω_χh^2 = 0.12$) for DM masses spanning about 13 orders of magnitude, reheating temperatures spanning 17 orders of magnitude, and beyond the Standard Model (BSM) effective interaction scales spanning 11 orders of magnitude.",CC-BY 4.0,http://arxiv.org/abs/2511.02117v1,human
Testing Quantum Gravity with Gravitational Waves from the ringdown of binary Black Holes coalescences: A New Frontier in Fundamental Physics,"The observation of gravitational waves emitted during the merging phase of compact binary coalescing objects has opened a new field of investigation in fundamental physics. It is now possible to test the predictions of General Relativity with unprecedented precision in the strong gravitational field regime. These initial observations therefore call for further research, as the detection of gravitational waves emitted by coalescing black holes may allow the investigation of the properties of spacetime near the event horizon, also providing valuable information on the structure of these objects. This also opens the possibility of testing predictions from quantum gravity models regarding the presumed quantized structure of black holes, related to the quantization of their surface and, consequently, their entropy. In the future, the considerable amount of data obtained by the LIGO-Virgo-KAGRA collaboration will be followed by observations from next-generation interferometers such as the Einstein Telescope or the Cosmic Explorer. It is therefore of great interest to explore the potential of gravitational wave observations for investigating aspects of quantum gravity, which we will address considering the special case of the ringdown emission following the coalescence of binary black hole systems.",CC-BY 4.0,http://arxiv.org/abs/2511.02056v1,human
Underground Production of Electromagnetic Dark States by MeV-scale Electron Beams and Detection with CCDs,"In this work we explore the possibility of new light fermionic particles with millicharge or electromagnetic form factor interactions and their underground production via an electron beam in the 100 MeV range and their subsequent detection using a CCD-sensor. We evaluate the S-matrix elements and the phase spaces for production analytically, and then calculate the corresponding cross sections numerically. For millicharged fermions this set-up could be able to probe a window in parameter space, yet unconstrained by direct detection experiments. The electric or magnetic dipole moment of a light fermion could feasibly be probed with enough beam time or an increased beam energy.",CC-BY 4.0,http://arxiv.org/abs/2511.02023v1,human
SEAL - A Symmetry EncourAging Loss for High Energy Physics,"Physical symmetries provide a strong inductive bias for constructing functions to analyze data. In particular, this bias may improve robustness, data efficiency, and interpretability of machine learning models. However, building machine learning models that explicitly respect symmetries can be difficult due to the dedicated components required. Moreover, real-world experiments may not exactly respect fundamental symmetries at the level of finite granularities and energy thresholds. In this work, we explore an alternative approach to create symmetry-aware machine learning models. We introduce soft constraints that allow the model to decide the importance of added symmetries during the learning process instead of enforcing exact symmetries. We investigate two complementary approaches, one that penalizes the model based on specific transformations of the inputs and one inspired by group theory and infinitesimal transformations of the inputs. Using top quark jet tagging and Lorentz equivariance as examples, we observe that the addition of the soft constraints leads to more robust performance while requiring negligible changes to current state-of-the-art models.",CC-BY 4.0,http://arxiv.org/abs/2511.01982v1,human
Incoherent Particle Production in Ultraperipheral Heavy Ion Collisions,"In this paper, we present the first complete treatment of incoherent photon-initiated production in ultraperipheral heavy ion collisions, focussing on the dilepton and diphoton final states. In the former case we compare to the ATLAS measurement of dielectron production and find that our predictions match the data very well. In the latter case we show that this contribution is too small to explain the observed broad in diphoton acoplanarity background to the purely coherent light-by-light scattering signal. We in addition consider a new `quark emission' topology, which while naively might be expected to dominate the incoherent diphoton production channel, is in fact found to be kinematically suppressed. Finally, we revisit QCD-initiated diphoton production and issue of theoretical uncertainties in this case. We find that this again cannot explain the observed size of the higher acoplanarity background. The production mechanism leading to this background to light-by-light production, and the reason for its observed enhancement in comparison to the dilepton case, therefore remains unclear.",CC-BY 4.0,http://arxiv.org/abs/2511.01980v1,human
The curious case of parabolic encounters: gravitational waves with linear & non-linear memory,"The memory effect is known to introduce a permanent displacement in the gravitational wave (GW) detectors after the passage of a GW signal. While the linear memory adheres to the source properties, the non-linear memory is a secondary effect sourced by the GW itself. In the present work, we discuss GW signals with both these kinds of memory effects, while focusing on the parabolic limit of an encounter. This special case is theoretically intriguing and emerges as a limiting situation for both eccentric and hyperbolic events. However, in this paper, we argue that a simple extrapolation of memory calculations for eccentric or hyperbolic cases to the parabolic case may lead to incorrect estimations. Therefore, we treat the parabola as a special case and use an intrinsic parameterization, with which we calculate gravitational wave signals and their energy spectrum via an effective field theory formalism. Unlike the hyperbolic case, which is known to have linear memory, we notice that parabolic encounters bring out new features in the zero frequency limit (ZFL). Our work highlights some of the key challenges and salient aspects of these encounters, and paves the way to study such binary evolution with nonzero memory.",CC-BY 4.0,http://arxiv.org/abs/2511.01968v1,human
Gradient RG Flow in Scalar-Fermion QFTs,"The gradient property of the renormalisation group (RG) is examined to four-loop order in scalar-fermion systems in $d=4$ and $d=4-\varepsilon$ dimensions. The crucial role played by the beta shift, which is a modification of the standard dim-reg beta function, is elucidated, and specific conditions that it needs to satisfy for the RG flow to be gradient are derived. Over a thousand gradient-flow conditions are found, all of which are scheme-independent and satisfied whenever the full set of results needed to check them is available. It is shown, in the framework of the $\varepsilon=4-d$ expansion, that the space of conformal field theories (CFTs) is dominated by those with non-zero beta shift as the number of fields grows. Physical properties of CFTs obtained as solutions where the beta functions are not zero in the $\varepsilon$ expansion are discussed.",CC-BY 4.0,http://arxiv.org/abs/2511.01971v1,human
A short blanket for cosmology: the CMB lensing anomaly behind the preference for a negative neutrino mass,"Recent analyses combining cosmic microwave background (CMB) and baryon acoustic oscillation (BAO) challenge particle physics constraints on the total neutrino mass, pointing to values smaller than the lower limit from neutrino oscillation experiments. To examine the impact of different CMB likelihoods from $\mathit{Planck}$, lensing potential measurements from $\mathit{Planck}$ and ACT, and BAO data from DESI, we introduce an effective neutrino mass parameter ($\sum \tilde{m}_ν$) which is allowed to take negative values. We investigate its correlation with two extra parameters capturing the impact of gravitational lensing on the CMB: one controlling the smoothing of the peaks of the temperature and polarization power spectra; one rescaling the lensing potential amplitude. In this configuration, we infer $\sum \tilde{m}_ν=-0.018^{+0.085}_{-0.089}~\text{eV}~(68\% ~\text{C.L.})$, which is fully consistent with the minimal value required by neutrino oscillation experiments. We attribute the apparent preference for negative neutrino masses to an excess of gravitational lensing detected by late-time cosmological probes compared to that inferred from $\mathit{Planck}$ CMB angular power spectra. We discuss implications in light of the DESI BAO measurements and the CMB lensing anomaly.",CC-BY 4.0,http://arxiv.org/abs/2511.01967v1,human
Constraining memory-burdened primordial black holes with graviton-photon conversion and binary mergers,"The memory-burden effect stabilizes the evaporating Primordial Black Holes (PBHs) before its complete decay. This also suppresses the evaporation flux via the entropy factor to the $k$-th power and circumvents severely astrophysical and cosmological constraints, such that it opens a new mass window for PBH Dark Matter lighter than $10^{15}$ g which has entered the memory-burden phase in the present epoch. In this study, we propose two scenarios to probe PBHs in the earlier semiclassical phase that evaporate at unsuppressed rates. The first scenario considers gravitons, emitted semiclassically from PBHs, propagating across the recombination epoch, then the magnetic field in the cosmological filaments converts them into photons via the Gertsenshtein effect. The second scenario relies on the PBHs mergers today, reproducing young semiclassical black holes with unsuppressed evaporation. We perform computations of the extragalactic photon spectrum from PBHs emission according to these scenarios. The upper limits on the fractional abundance of PBH are obtained by comparing with the sensitivities of gamma-ray observations. The graviton-photon conversion scenario excludes the mass window $7.5\times 10^5\,{\rm g} \leq M_{\rm PBH}\leq 4.4\times 10^7\,{\rm g}$ with $f_{\rm PBH}\geq 1$ and $k=1$. Meanwhile, the merging scenario, which is insensitive on $k$, restricts PBH Dark Matter lighter than $2.2\times 10^{11}$ g.",CC-BY 4.0,http://arxiv.org/abs/2511.01848v1,human
Avoiding Blindness in Baryon Number Violating Processes: Free-Beam and Intranuclear Paths to Neutron-Antineutron Transitions,"Experimental searches for neutron--antineutron ($n \rightarrow \bar n$) transitions can be considered via two approaches: conversion in free-neutron beams and intranuclear transformation leading to matter instability in large-mass detectors. Plans for next-generation searches make it timely to highlight the complementarity, necessity, and limitations of each method. Converting the bound neutron limit into one for free neutrons traditionally utilizes nucleus-specific estimates of the in-medium suppression of $n \rightarrow \bar n$, obtained within mean-field theory under a single-operator assumption. This paper highlights how this suppression can be scenario-dependent, which can lead to deviations from the standard approach that can span several orders of magnitude. A further goal of the paper is to point out the need for a broader phenomenology program for $n\rightarrow \bar{n}$ that is akin to those developed for electric dipole moments and other systems for which short-distance new physics must be studied in-medium.",CC-BY 4.0,http://arxiv.org/abs/2511.01829v1,human
Skewness-dependent Moments of Pion GPD from Nonlocal Quark-Bilinear Correlators,"We present lattice QCD calculations of the odd Mellin moments of pion valence-quark generalized parton distribution (GPD) up to fifth order, $\langle x^4\rangle$, and for the skewness range $[-0.33, 0]$ using operator product expansion of bilocal quark-bilinear operators. The calculations are performed on an ensemble with lattice spacing $a=0.04~\mathrm{fm}$ and valence pion mass $300$ $\mathrm{MeV}$, employing boosted pion states with momenta up to 2.428 GeV and momentum transfers reaching 2.748 GeV$^2$. We employ ratio-scheme renormalization and next-to-leading-logarithmic resummed perturbative matching. At zero skewness, our results are consistent with previous lattice studies. By combining matrix elements at multiple values of skewness and momentum transfer, skewness-dependent moments are obtained through simultaneous polynomiality-constrained fits.",CC-BY 4.0,http://arxiv.org/abs/2511.01818v1,human
Axionlike particle searches in short-baseline liquid scintillator neutrino detectors,"Short-baseline reactor neutrino experiments using large organic liquid scintillator detectors provide an experimentally rich environment for precise neutrino physics. Neutrino detection is done through inverse beta decay and relies on prompt and delayed signals, which enable powerful background discrimination. In addition to their neutrino program, they offer an ideal experimental environment for other physics searches. Here we discuss the case of axionlike particles (ALPs) produced by either Primakoff-like or Compton-like processes. Their detection relies on the corresponding inverse processes, axio-electric absorption and ALP decays to photon or electron pairs. Assuming experimental parameter values broadly representative of JUNO-TAO or CLOUD we show that scattering ALP processes involve a prompt photon signal component followed by a delayed photon signal about 5 ns after. We point out that if these signals can be resolved, this might allow for efficient ALP signal discrimination against radioactive background. Likewise, coincident events from ALP decays and scintillation light followed by Auger electrons from axio-electric absorption might as well allow for background discrimination. We determine sensitivities in both the nuclear and electron channels using as a benchmark case an experimental setup resembling that of the CLOUD or JUNO-TAO detectors. Our findings demonstrate that with efficient background discrimination these type of technology has the capability to test regions in parameter space not yet explored. In particular, the cosmological triangle can be fully tested and regions of MeV ALP masses with ALP-electron couplings of the order of $10^{-8}$ can be entirely explored.",CC-BY 4.0,http://arxiv.org/abs/2511.01812v1,human
The double copy effective action: a quantum (chromodynamics) approach to space-time,"Conventional Lagrangian formulations of gauge and gravity theories emphasize compactness and off-shell symmetry. This often obscures the structure of on-shell physical observables. In this work, we present a constructive framework that elevates gauge-invariant scattering amplitudes to the defining data for quantum field theory actions, including effective field theories. Focusing on double-copy theories, we promote color-dual amplitude numerators to quantum operators. This enables the systematic identification of novel local operator content at each multiplicity and the construction of double-copy-compatible actions. By applying this framework to the well-established double-copy relationship between Einstein gravity and Yang-Mills theory, which holds for all-multiplicity tree-level amplitudes, we demonstrate a systematic path to constructing the operator expansion of $\sqrt{-g}R$ from factorized gauge-theory components. This clarifies how gravitational interactions can be understood as emerging from simpler gauge-theoretic structures at the action level. This formalism extends color-kinematics duality from amplitude data to operator constructions, naturally realizing the double copy at the level of actions and asymptotic quantum states. We illustrate the method with Yang-Mills theory, Einstein gravity, and its application to generating higher-derivative operators inspired by Z-theory and open superstring amplitudes. This work provides a concrete bridge between structured amplitudes and effective actions, offering a physically grounded alternative to traditional EFT basis-building. It reveals at the operator level deep structural connections between gauge theory and gravity (connections long recognized in scattering amplitudes) from fundamental interactions to their quantum state descriptions and higher-derivative extensions.",CC-BY 4.0,http://arxiv.org/abs/2511.01799v1,human
Form of axion in DFSZ models with $U(1)_{PQ}$ symmetry,"Form of axion state in the DFSZ model is determined by exacted diagonalizing of the mass mixing matrix of $CP$-odd sector. After applying $PQ$ mechanism to determine $PQ$ charges of particles of the model, these $PQ$ charges are used to define the general form of axion. Both of these two methods give consistent and reasonable physical state of axion. The constraint of $PQ$ charge in $DFSZ - I$ model is also pointed out. Then, anomalous couplings of axion-photon-photon is re-examined. Triple-couplings of axion with two fermions are studied. The decay of and axion into a pair of photon is also considered via re-normalizable interactions arising from kinetic terms of scalar fields.",CC-BY 4.0,http://arxiv.org/abs/2511.01781v1,human
Light Scalars in Light of UV/IR Mixing: Classicalization via Synergy between Vainshtein & Chameleon Screenings,"Effective field theories featuring light scalar fields play a pivotal role in addressing fundamental questions in (astro)particle physics and cosmology. However, such theories often confront hierarchy problems in the absence of a symmetry. Self-completion via classicalization offers a non-Wilsonian approach to ultraviolet (UV) completion, wherein new scalar self-interactions involving derivatives give rise to Vainshtein-like screening around energy-momentum sources. Rather than introducing new UV degrees of freedom to restore unitarity at high energies, these theories reshuffle their infrared (IR) degrees of freedom by generating extended semi-classical objects -- referred to as classicalons -- which decay into a multitude of soft particles. This mechanism incorporates non-localizable fields, thereby realizing a form of UV/IR mixing that is analogous to the dynamics of black holes in gravitational theories. In this article, having reviewed the fundamental principles of classicalization with a simple k-essence model, we then argue the necessity of maintaining a little hierarchy between the scalar mass and the scale of the first new resonances, thereby illustrating the impact of UV/IR mixing on hierarchy problems. Additionally, we investigate the effects of a scalar potential and couplings to fermions on the Vainshtein screening mechanism. We discuss that a chameleon-like screening mechanism must accompany the Vainshtein screening to preserve the integrity of classicalon solutions.",CC-BY 4.0,http://arxiv.org/abs/2511.01739v1,human
